" CRUSH DATA"
"Data file SS05.txt"
"Time is 11:25:06.73."
"Date is  1-28-2005."
"TIME"	"LOAD "	"RAM"	
"Seconds"	"kN"	"MM"	
    7.401	     -40.283	      -6.226	
    7.420	     -47.607	      -6.537	
    7.441	    -134.277	      -8.038	
    7.461	     -53.711	      -7.672	
    7.481	     -43.945	      -7.324	
    7.501	     -26.855	      -6.775	
    7.521	     -45.166	      -6.995	
    7.540	     -25.635	      -6.683	
    7.560	      -7.324	      -5.530	
    7.580	     -24.414	      -5.823	
    7.600	      -7.324	      -5.402	
    7.620	      -8.545	      -5.090	
    7.640	     -28.076	      -5.786	
    7.661	     -23.193	      -5.859	
    7.681	     -13.428	      -5.438	
    7.701	      -7.324	      -5.054	
    7.721	      -1.221	      -4.156	
    7.741	     -10.986	      -4.395	
    7.760	     -21.973	      -5.237	
    7.780	     -25.635	      -5.530	
    7.800	     -45.166	      -6.244	
    7.820	     -47.607	      -6.555	
    7.841	    -106.201	      -7.819	
    7.860	     -35.400	      -7.104	
    7.881	     -46.387	      -7.086	
    7.901	     -32.959	      -6.866	
    7.921	     -36.621	      -6.866	
    7.940	     -15.869	      -6.226	
    7.961	     -23.193	      -6.152	
    7.980	     -28.076	      -6.281	
    8.000	     -52.490	      -6.903	
    8.020	     -21.973	      -6.409	
    8.039	     -15.869	      -5.841	
    8.060	     -26.855	      -6.116	
    8.079	     -26.855	      -6.207	
    8.101	     -30.518	      -6.299	
    8.121	     -10.986	      -5.676	
    8.141	     -17.090	      -5.640	
    8.161	     -10.986	      -5.383	
    8.181	     -24.414	      -5.786	
    8.200	     -17.090	      -5.713	
    8.220	     -35.400	      -6.189	
    8.240	     -74.463	      -7.251	
    8.260	     -67.139	      -7.416	
    8.281	     -39.063	      -7.050	
    8.300	     -26.855	      -6.647	
    8.321	     -17.090	      -6.097	
    8.341	     -12.207	      -5.676	
    8.361	      -8.545	      -5.219	
    8.381	       1.221	      -4.028	
    8.401	      -8.545	      -4.083	
    8.420	     -18.311	      -4.907	
    8.440	     -25.635	      -5.420	
    8.460	     -29.297	      -5.750	
    8.480	     -52.490	      -6.573	
    8.500	     -25.635	      -6.262	
    8.520	     -47.607	      -6.592	
    8.541	     -52.490	      -6.848	
    8.561	     -95.215	      -7.654	
    8.581	     -61.035	      -7.562	
    8.601	     -47.607	      -7.343	
    8.621	     -24.414	      -6.683	
    8.640	     -13.428	      -5.951	
    8.660	     -21.973	      -5.896	
    8.680	     -52.490	      -6.885	
    8.700	     -68.359	      -7.361	
    8.721	     -41.504	      -7.123	
    8.740	     -18.311	      -6.299	
    8.761	     -17.090	      -5.988	
    8.781	     -12.207	      -5.640	
    8.801	     -21.973	      -5.823	
    8.821	      -6.104	      -5.109	
    8.841	     -24.414	      -5.621	
    8.860	     -13.428	      -5.475	
    8.880	     -10.986	      -5.200	
    8.900	      -7.324	      -4.797	
    8.920	      -9.766	      -4.834	
    8.940	     -20.752	      -5.383	
    8.960	     -36.621	      -6.152	
    8.981	     -23.193	      -6.024	
    9.001	     -15.869	      -5.676	
    9.021	     -17.090	      -5.621	
    9.039	     -43.945	      -6.372	
    9.061	     -46.387	      -6.702	
    9.080	     -23.193	      -6.244	
    9.100	     -68.359	      -7.086	
    9.120	     -36.621	      -6.885	
    9.140	     -36.621	      -6.757	
    9.160	     -17.090	      -6.079	
    9.180	     -23.193	      -6.024	
    9.201	     -14.648	      -5.804	
    9.221	     -18.311	      -5.823	
