" CRUSH DATA"
"Data file SS05.txt"
"Time is 13:55:18.90."
"Date is  1-26-2005."
"TIME"	"LOAD "	"RAM"	
"Seconds"	"kN"	"MM"	
    6.881	    -108.643	      -5.859	
    6.891	     -98.877	      -5.841	
    6.901	     -84.229	      -5.786	
    6.911	     -51.270	      -5.603	
    6.921	     -37.842	      -5.402	
    6.931	     -64.697	      -5.493	
    6.941	    -120.850	      -5.713	
    6.951	     -85.449	      -5.695	
    6.961	     -74.463	      -5.603	
    6.971	    -107.422	      -5.713	
    6.980	     -93.994	      -5.695	
    6.990	    -111.084	      -5.731	
    7.000	    -136.719	      -5.804	
    7.010	    -141.602	      -5.841	
    7.020	    -144.043	      -5.878	
    7.030	    -192.871	      -6.006	
    7.040	    -239.258	      -6.134	
    7.050	    -261.230	      -6.244	
    7.060	    -299.072	      -6.335	
    7.071	    -339.355	      -6.482	
    7.080	    -264.893	      -6.445	
    7.091	    -185.547	      -6.262	
    7.101	    -130.615	      -6.097	
    7.111	    -102.539	      -5.933	
    7.121	    -103.760	      -5.896	
    7.131	    -157.471	      -6.006	
    7.141	    -146.484	      -6.024	
    7.151	    -120.850	      -5.969	
    7.161	    -115.967	      -5.933	
    7.171	    -114.746	      -5.933	
    7.181	    -152.588	      -6.006	
    7.190	    -190.430	      -6.116	
    7.200	    -338.135	      -6.445	
    7.210	    -302.734	      -6.555	
    7.220	    -266.113	      -6.482	
    7.230	    -213.623	      -6.409	
    7.240	    -234.375	      -6.390	
    7.250	    -202.637	      -6.372	
    7.260	    -108.643	      -6.079	
    7.270	    -123.291	      -5.988	
    7.280	     -92.773	      -5.914	
    7.290	     -69.580	      -5.768	
    7.300	    -107.422	      -5.859	
    7.311	    -124.512	      -5.951	
    7.321	     -89.111	      -5.841	
    7.331	     -62.256	      -5.695	
    7.341	     -34.180	      -5.438	
    7.351	     -46.387	      -5.365	
    7.361	     -80.566	      -5.530	
    7.371	     -98.877	      -5.676	
    7.381	    -140.381	      -5.823	
    7.391	    -177.002	      -6.006	
    7.401	    -278.320	      -6.299	
    7.411	    -219.727	      -6.335	
    7.420	    -209.961	      -6.262	
    7.430	    -222.168	      -6.299	
    7.440	    -230.713	      -6.317	
    7.450	    -163.574	      -6.207	
    7.460	    -148.926	      -6.116	
    7.470	    -164.795	      -6.134	
    7.480	    -229.492	      -6.262	
    7.490	    -186.768	      -6.244	
    7.500	    -119.629	      -6.042	
    7.511	    -146.484	      -6.061	
    7.520	    -157.471	      -6.116	
    7.531	    -167.236	      -6.134	
    7.541	    -109.863	      -6.006	
    7.551	    -100.098	      -5.914	
    7.561	     -81.787	      -5.859	
    7.571	    -107.422	      -5.878	
    7.581	    -109.863	      -5.914	
    7.591	    -144.043	      -5.969	
    7.601	    -241.699	      -6.244	
    7.611	    -281.982	      -6.409	
    7.620	    -250.244	      -6.390	
    7.630	    -196.533	      -6.281	
    7.640	    -144.043	      -6.171	
    7.650	    -107.422	      -6.006	
    7.660	     -76.904	      -5.841	
    7.670	     -39.063	      -5.530	
    7.680	     -41.504	      -5.365	
    7.690	     -72.021	      -5.493	
    7.700	     -96.436	      -5.676	
    7.710	    -114.746	      -5.750	
    7.720	    -172.119	      -5.951	
    7.730	    -157.471	      -6.006	
    7.740	    -184.326	      -6.042	
    7.751	    -220.947	      -6.189	
    7.761	    -300.293	      -6.390	
    7.771	    -313.721	      -6.519	
    7.781	    -297.852	      -6.519	
    7.791	    -219.727	      -6.409	
    7.801	    -139.160	      -6.189	
    7.811	    -129.395	      -6.097	
    7.821	    -216.064	      -6.281	
    7.831	    -286.865	      -6.445	
    7.841	    -273.438	      -6.482	
    7.851	    -169.678	      -6.281	
    7.860	    -133.057	      -6.152	
    7.870	    -103.760	      -6.024	
    7.880	    -112.305	      -5.988	
    7.890	     -73.242	      -5.841	
    7.900	     -98.877	      -5.841	
    7.910	     -89.111	      -5.841	
    7.920	     -65.918	      -5.731	
    7.930	     -48.828	      -5.621	
    7.940	     -51.270	      -5.530	
    7.951	     -81.787	      -5.640	
    7.960	    -124.512	      -5.804	
    7.971	    -130.615	      -5.896	
    7.981	    -101.318	      -5.823	
    7.991	     -96.436	      -5.786	
    8.001	    -157.471	      -5.951	
    8.011	    -194.092	      -6.097	
    8.020	    -150.146	      -6.042	
    8.031	    -225.830	      -6.189	
    8.041	    -219.727	      -6.262	
    8.051	    -202.637	      -6.226	
    8.060	    -142.822	      -6.134	
    8.070	    -133.057	      -6.061	
    8.079	    -115.967	      -6.006	
    8.090	    -112.305	      -5.969	
    8.100	    -118.408	      -5.988	
    8.110	     -98.877	      -5.914	
    8.120	     -98.877	      -5.878	
    8.130	    -130.615	      -5.969	
    8.140	     -97.656	      -5.896	
    8.150	    -101.318	      -5.859	
    8.160	    -146.484	      -5.969	
    8.170	    -119.629	      -5.951	
    8.180	     -56.152	      -5.731	
    8.190	     -79.346	      -5.695	
    8.201	     -92.773	      -5.750	
    8.211	    -170.898	      -5.988	
    8.221	    -239.258	      -6.226	
    8.230	    -296.631	      -6.409	
    8.241	    -289.307	      -6.500	
    8.251	    -266.113	      -6.464	
    8.261	    -340.576	      -6.592	
    8.271	    -239.258	      -6.500	
    8.281	    -142.822	      -6.244	
    8.291	    -156.250	      -6.189	
    8.300	    -140.381	      -6.171	
    8.310	    -134.277	      -6.116	
    8.320	     -92.773	      -6.006	
    8.329	     -96.436	      -5.896	
    8.340	     -76.904	      -5.859	
    8.350	     -48.828	      -5.640	
    8.360	     -57.373	      -5.566	
    8.370	     -75.684	      -5.640	
    8.380	    -114.746	      -5.823	
    8.391	    -125.732	      -5.878	
    8.400	    -173.340	      -6.042	
    8.411	    -186.768	      -6.134	
    8.421	    -133.057	      -6.024	
    8.431	    -128.174	      -5.988	
    8.440	    -136.719	      -5.988	
    8.451	    -227.051	      -6.189	
    8.461	    -258.789	      -6.354	
    8.471	    -170.898	      -6.226	
    8.480	    -147.705	      -6.116	
    8.491	    -102.539	      -5.988	
    8.501	     -81.787	      -5.878	
    8.510	    -103.760	      -5.896	
    8.520	     -73.242	      -5.804	
    8.530	     -97.656	      -5.823	
    8.539	    -109.863	      -5.878	
    8.550	    -158.691	      -6.024	
    8.560	    -174.561	      -6.097	
    8.570	    -106.201	      -5.951	
    8.580	    -120.850	      -5.933	
    8.590	    -130.615	      -5.969	
    8.600	    -125.732	      -5.969	
    8.610	    -146.484	      -6.006	
    8.620	    -164.795	      -6.061	
    8.631	    -192.871	      -6.152	
    8.641	    -181.885	      -6.152	
    8.651	    -183.105	      -6.152	
    8.661	    -205.078	      -6.189	
    8.671	    -217.285	      -6.262	
    8.681	    -151.367	      -6.152	
    8.690	    -111.084	      -6.006	
    8.701	     -90.332	      -5.896	
    8.710	     -81.787	      -5.841	
    8.720	    -102.539	      -5.878	
    8.730	    -113.525	      -5.914	
    8.740	    -162.354	      -6.042	
    8.750	    -129.395	      -6.024	
    8.760	    -141.602	      -6.006	
    8.770	    -144.043	      -6.024	
    8.780	    -145.264	      -6.042	
    8.789	    -120.850	      -5.988	
    8.800	     -92.773	      -5.896	
    8.810	     -73.242	      -5.804	
    8.820	    -145.264	      -5.969	
    8.830	    -157.471	      -6.061	
    8.840	    -115.967	      -5.969	
    8.851	    -114.746	      -5.951	
    8.861	     -98.877	      -5.896	
    8.871	     -69.580	      -5.786	
    8.881	     -54.932	      -5.658	
    8.891	     -73.242	      -5.676	
    8.901	     -76.904	      -5.713	
    8.911	     -86.670	      -5.731	
    8.921	    -133.057	      -5.896	
    8.931	    -140.381	      -5.951	
    8.940	    -146.484	      -5.969	
    8.951	    -218.506	      -6.171	
    8.960	    -253.906	      -6.335	
    8.970	    -184.326	      -6.226	
    8.980	    -200.195	      -6.207	
    8.990	    -240.479	      -6.335	
    9.000	    -279.541	      -6.427	
    9.010	    -231.934	      -6.372	
    9.020	    -157.471	      -6.207	
    9.030	    -114.746	      -6.061	
    9.039	     -91.553	      -5.951	
    9.051	     -79.346	      -5.859	
    9.060	    -114.746	      -5.933	
    9.071	    -142.822	      -6.006	
    9.081	    -101.318	      -5.951	
    9.091	     -62.256	      -5.768	
    9.101	     -52.490	      -5.640	
    9.111	     -59.814	      -5.621	
