" CRUSH DATA"
"Data file SS05.txt"
"Time is 14:55:07.74."
"Date is  1-26-2005."
"TIME"	"LOAD "	"RAM"	
"Seconds"	"kN"	"MM"	
    5.910	     -56.152	      -6.024	
    5.920	     -39.063	      -5.823	
    5.930	     -50.049	      -5.823	
    5.940	     -46.387	      -5.804	
    5.950	     -32.959	      -5.676	
    5.960	     -26.855	      -5.493	
    5.970	     -26.855	      -5.438	
    5.980	     -41.504	      -5.548	
    5.990	     -67.139	      -5.786	
    6.000	     -64.697	      -5.896	
    6.011	     -48.828	      -5.786	
    6.021	     -46.387	      -5.731	
    6.031	     -78.125	      -5.951	
    6.041	     -97.656	      -6.152	
    6.051	     -72.021	      -6.079	
    6.061	    -112.305	      -6.281	
    6.071	    -111.084	      -6.372	
    6.080	     -98.877	      -6.354	
    6.091	     -70.801	      -6.189	
    6.101	     -64.697	      -6.079	
    6.111	     -56.152	      -6.024	
    6.120	     -57.373	      -5.969	
    6.130	     -56.152	      -5.969	
    6.140	     -46.387	      -5.914	
    6.150	     -50.049	      -5.878	
    6.160	     -65.918	      -5.951	
    6.170	     -52.490	      -5.878	
    6.180	     -50.049	      -5.878	
    6.190	     -73.242	      -6.006	
    6.200	     -59.814	      -5.951	
    6.211	     -29.297	      -5.603	
    6.220	     -40.283	      -5.548	
    6.231	     -41.504	      -5.640	
    6.241	     -78.125	      -5.969	
    6.251	    -115.967	      -6.299	
    6.261	    -146.484	      -6.555	
    6.271	    -140.381	      -6.628	
    6.281	    -126.953	      -6.573	
    6.291	    -174.561	      -6.757	
    6.301	    -119.629	      -6.647	
    6.310	     -67.139	      -6.317	
    6.320	     -80.566	      -6.262	
    6.330	     -65.918	      -6.226	
    6.340	     -65.918	      -6.189	
    6.350	     -48.828	      -6.006	
    6.360	     -47.607	      -5.896	
    6.370	     -41.504	      -5.823	
    6.380	     -28.076	      -5.548	
    6.390	     -29.297	      -5.475	
    6.400	     -42.725	      -5.548	
    6.410	     -58.594	      -5.768	
    6.420	     -62.256	      -5.859	
    6.430	     -91.553	      -6.079	
    6.440	     -96.436	      -6.226	
    6.451	     -62.256	      -6.061	
    6.461	     -62.256	      -5.988	
    6.471	     -65.918	      -6.006	
    6.481	    -112.305	      -6.281	
    6.491	    -130.615	      -6.519	
    6.501	     -83.008	      -6.317	
    6.511	     -70.801	      -6.189	
    6.521	     -51.270	      -6.006	
    6.531	     -39.063	      -5.841	
    6.541	     -52.490	      -5.878	
    6.551	     -40.283	      -5.750	
    6.560	     -51.270	      -5.768	
    6.570	     -53.711	      -5.804	
    6.580	     -79.346	      -6.006	
    6.590	     -85.449	      -6.134	
    6.600	     -52.490	      -5.933	
    6.610	     -59.814	      -5.914	
    6.620	     -65.918	      -5.969	
    6.630	     -61.035	      -5.951	
    6.640	     -73.242	      -6.024	
    6.651	     -83.008	      -6.097	
    6.660	     -95.215	      -6.189	
    6.671	     -83.008	      -6.171	
    6.681	     -84.229	      -6.189	
    6.691	     -97.656	      -6.262	
    6.701	    -104.980	      -6.299	
    6.711	     -72.021	      -6.207	
    6.721	     -52.490	      -6.006	
    6.731	     -46.387	      -5.896	
    6.741	     -40.283	      -5.804	
    6.750	     -50.049	      -5.841	
    6.760	     -58.594	      -5.878	
    6.770	     -80.566	      -6.042	
    6.780	     -63.477	      -6.006	
    6.790	     -69.580	      -6.024	
    6.800	     -69.580	      -6.042	
    6.810	     -68.359	      -6.024	
    6.820	     -57.373	      -5.969	
    6.830	     -45.166	      -5.859	
    6.840	     -36.621	      -5.731	
    6.850	     -69.580	      -5.951	
    6.860	     -73.242	      -6.061	
    6.870	     -52.490	      -5.951	
    6.880	     -53.711	      -5.914	
    6.891	     -46.387	      -5.859	
    6.901	     -35.400	      -5.713	
    6.911	     -29.297	      -5.548	
    6.921	     -36.621	      -5.603	
    6.931	     -40.283	      -5.603	
    6.941	     -41.504	      -5.640	
    6.951	     -64.697	      -5.841	
    6.961	     -69.580	      -5.933	
    6.970	     -69.580	      -5.951	
    6.980	    -107.422	      -6.189	
    6.990	    -128.174	      -6.409	
    7.000	     -89.111	      -6.299	
    7.010	     -98.877	      -6.299	
    7.020	    -124.512	      -6.427	
    7.030	    -144.043	      -6.573	
    7.040	    -117.188	      -6.537	
    7.050	     -79.346	      -6.335	
    7.060	     -58.594	      -6.134	
    7.070	     -47.607	      -5.969	
    7.080	     -40.283	      -5.841	
    7.090	     -63.477	      -5.914	
    7.100	     -73.242	      -6.042	
    7.111	     -48.828	      -5.914	
    7.120	     -32.959	      -5.695	
    7.131	     -26.855	      -5.530	
    7.141	     -29.297	      -5.511	
    7.151	     -25.635	      -5.438	
    7.161	     -40.283	      -5.530	
    7.171	     -39.063	      -5.585	
    7.180	     -57.373	      -5.731	
    7.191	     -67.139	      -5.878	
    7.201	     -69.580	      -5.914	
    7.211	     -92.773	      -6.116	
    7.220	     -95.215	      -6.207	
    7.230	     -73.242	      -6.116	
