" CRUSH DATA"
"Data file SS05.txt"
"Time is 11:00:52.36."
"Date is  1-28-2005."
"TIME"	"LOAD "	"RAM"	
"Seconds"	"kN"	"MM"	
   12.740	    -191.650	      -7.141	
   12.760	     -56.152	      -6.354	
   12.780	     -25.635	      -5.695	
   12.800	     -21.973	      -5.457	
   12.821	     -35.400	      -5.530	
   12.840	     -36.621	      -5.548	
   12.861	     -89.111	      -6.006	
   12.881	     -40.283	      -5.768	
   12.901	    -126.953	      -6.281	
   12.921	     -62.256	      -6.116	
   12.941	    -178.223	      -6.702	
   12.960	     -89.111	      -6.482	
   12.980	     -28.076	      -5.804	
   13.000	     -85.449	      -6.079	
   13.020	     -36.621	      -5.859	
   13.040	     -95.215	      -6.171	
   13.060	     -41.504	      -5.914	
   13.081	    -125.732	      -6.372	
   13.101	    -202.637	      -6.940	
   13.121	     -68.359	      -6.445	
   13.141	     -52.490	      -6.097	
   13.161	     -68.359	      -6.134	
   13.180	     -42.725	      -5.969	
   13.200	     -14.648	      -5.438	
   13.220	     -51.270	      -5.676	
   13.240	     -25.635	      -5.530	
   13.261	     -23.193	      -5.420	
   13.280	      -1.221	      -4.688	
   13.301	      -2.441	      -4.358	
   13.321	     -34.180	      -4.999	
   13.341	    -104.980	      -5.969	
   13.361	     -17.090	      -5.347	
   13.381	     -32.959	      -5.292	
   13.400	     -70.801	      -5.676	
   13.420	     -28.076	      -5.420	
   13.440	     -73.242	      -5.713	
   13.460	     -84.229	      -5.914	
   13.481	     -80.566	      -5.933	
   13.500	     -75.684	      -5.933	
   13.521	    -163.574	      -6.537	
   13.541	    -192.871	      -6.866	
   13.561	    -195.313	      -7.013	
   13.581	    -247.803	      -7.269	
   13.601	    -299.072	      -7.581	
   13.620	     -98.877	      -6.976	
   13.640	     -59.814	      -6.445	
   13.660	     -25.635	      -5.841	
   13.680	     -20.752	      -5.530	
   13.700	     -36.621	      -5.603	
   13.720	    -107.422	      -6.226	
   13.741	     -54.932	      -6.024	
   13.761	     -37.842	      -5.823	
   13.781	     -37.842	      -5.768	
   13.801	     -40.283	      -5.768	
   13.821	    -102.539	      -6.189	
   13.840	    -133.057	      -6.519	
   13.860	    -427.246	      -7.947	
   13.880	    -158.691	      -7.617	
   13.900	    -123.291	      -7.269	
   13.921	     -64.697	      -6.720	
   13.940	    -124.512	      -6.940	
   13.961	     -58.594	      -6.592	
   13.981	      -6.104	      -5.475	
   14.001	     -54.932	      -5.750	
   14.021	     -12.207	      -5.402	
   14.041	      -9.766	      -5.072	
   14.060	     -64.697	      -5.750	
   14.080	     -57.373	      -5.841	
   14.100	     -20.752	      -5.457	
   14.120	      -8.545	      -5.054	
   14.140	       1.221	      -4.156	
   14.160	     -13.428	      -4.376	
   14.181	     -54.932	      -5.310	
   14.201	     -63.477	      -5.585	
   14.221	    -133.057	      -6.281	
   14.241	    -142.822	      -6.592	
   14.261	    -358.887	      -7.764	
   14.280	     -96.436	      -7.086	
